,tweet_id,user_id,bullying_traces,type,form,teasing,author_role,emotion,tweet_text
4323,106195070256029697,280175104,y,self-disclosure,other,n,victim,none,@USER i 've been bullied all last year and for these 4 weeks of this year . im tired of it now if i threaten them they 'll be like okay
4329,106038243128123392,141140702,n,,,,,,Strong Heart with SuJu members = bullying times . Last year was Choi Si Won and this year is Lee Hyuk Jae !
4330,107102639031992321,42685499,y,denial,other,n,bully,none,* PSA * IM NOT A BULLY
4337,101713188126593024,299330710,y,accusation,other,y,accuser,none,"@USER you just are , bully :)"
4339,103874507378405377,335847547,n,,,,,,Salisbury teens combat cyber bullying – News Review Messenger HTTPURL #KasiTopShayela
4340,104011889868156928,229707990,y,denial,cyberbullying,n,bully,none,@USER deft not a twitter bully ppl makin me mad
4346,106025948373188608,69280166,y,self-disclosure,other,n,victim,none,"My brother 's such a bully , he always has a go at me for not talking to family , it 's his fault he nevers let me get a word in edgeways and"
4352,108984088156835840,224830233,y,accusation,other,n,accuser,none,You still a bully tho
4353,102193456578953216,60176212,y,report,other,y,reporter,none,Lmfao my moms a bully
4354,104300589940350976,29633395,n,,,,,,HTTPURL THIS SATURDAY ALL ROADS LEADS 2 CLUB GRAVITY BEDROOM BULLY MUSIC BY HOT 97 & POWER 105.1 FREE B4 12 ADV TIXX $ 10
4359,102241438569476097,50421238,y,denial,other,n,bully,none,@USER You are actually bullying me by telling me not to bully .
4362,106061997623361537,99816815,y,cyberbullying,verbal,n,bully,none,"shut up jessie j , there 's a reason why you was bullied at school you cretin"
4364,105404234400415745,346489569,n,,,,,,when you are ugly children bully you when you are ugly no boy asks you out
4367,106972107929423872,142774067,n,,,,,,Hau this man jus slapped this petrol attendant - _ - such a bully
4368,108689263821991936,20376402,n,,,,,,@USER How nice you are to ridicule someone who makes an effort to speak another language . Bully for you ...
4373,104721113174650880,206660507,n,,,,,,My VIV moment - an article on my anti-bully efforts . Please read and share ! HTTPURL / via @USER
4374,107277232619257857,66890358,n,,,,,,Thank god u blew it thank GOD i dodge a bullied so over u good looking out Lmao so love that song #itsuckstobeurightnow
4376,108462991426600960,83262511,n,,,,,,"@USER ur bully 's look official "" no homo "" lol"
4377,109014504385429504,257137649,n,,,,,,no one ever help.me like my bully @USER did /:
4390,102367302518972417,19649190,n,,,,,,Can someone show me a fota of the bully from glee ?
4393,102568902214688768,12489872,n,,,,,,"Caught @USER sprawled on his side , chewing on his bully bone like a lazy bum . Then he noticed me ..."
4394,102823083760562177,65272018,n,,,,,,This gyal is gettin bullied
4396,103561087957467136,39149223,n,,,,,,Just gave a shit about bullying . Give a Shit at HTTPURL #giveashit
4401,100315137633812480,50877750,n,,,,,,"Photoset : › “ ... he 's sensitive , people bully him , too , and he feels lonely and has n't got anybody to talk to , ... HTTPURL"
4405,104172173299687424,305258003,n,,,,,,#NEWMUSIC @USER - BULLY'S #Indie #HipHop #Rap #Louisiana - HTTPURL
4406,105596787888373760,67033346,n,,,,,,@USER you 're such a bully Gollum
4410,107505709146578945,303738329,y,self-disclosure,other,n,victim,sadness,@USER ahh thanks Hun . Xxx but nutting can make me feel betterer . I 'm afraid feelings been hurt . Tis bullying ya know xxx
4411,109077396690448384,91255993,y,self-disclosure,cyberbullying,n,victim,none,@USER you stalk my twitter . yep . do n't deny it . #bully
4416,102625539780648960,313799471,n,,,,,,"#Education School Bullies , Bullying , self-defense , self-defence , martial arts HTTPURL"
4426,101507820448530432,145393994,y,cyberbullying,verbal,n,bully,none,Rebecca Black was bullied so much her mom has her home schooled ... smh hahahahaha
4427,101647161732771840,309941448,n,,,,,,@USER please show your support for the Movement for America 's Children ! Spread the word & sign the pledge HTTPURL
4430,101764135720726528,331238793,y,self-disclosure,other,n,defender,anger,I think it 's gay how people get bullied for liking JB like get a damn life #ProudBelieber
4431,102836952247701504,268871607,n,,,,,,"Minnesota gay teens bullied by adults , peers , say activists ( Reuters ): Reuters – Barb Schroeder knew about her s ... HTTPURL"
4434,105492380416880641,352397404,y,self-disclosure,other,n,victim,none,@USER ur welcome ! Bc i get bullied in real life some times
4438,107991855177793536,41611644,y,self-disclosure,other,n,victim,sadness,@USER they are not cute at all ! Bully me :(
4440,100264180686393344,159345592,n,,,,,,Tell @USER : Denounce anti - #gay bullying in your district ! HTTPURL #lgbt #p2 #itgetsbetter
4442,102982167222693888,316295528,n,,,,,,Hey @USER me and @USER think you should cover ' Do n't Laugh At Me ' by Mark Wills.its to be against bullying :)
4444,107219942042116096,295850994,y,denial,other,n,bully,none,"@USER * GASPP * i do nottt bully you . Quit lying , yyouu trynna get me fussed outt !"
4448,102563020382810113,98268419,y,report,other,n,reporter,none,i do n't think sutter should of gave in now the media think they can bully people with there words and make them leave social media
4455,107510869159714817,52203041,n,,,,,,So tired ! Bully blends with the two other jump rope coach 's to discuss this upcoming season . Eeek
4459,104066835263143936,316039107,y,self-disclosure,other,n,victim,none,@USER Yes we are :( lol . You hate me remember ? Your my bully ! I 'm a hoe and bitch you want me to stop breathing remember that .
4460,106318083173527552,94912172,n,,,,,,"#school BULLYING Prevention Tip # 7 - Develop Student Leaders , peer EXAMPLES to other students , Bullying Prevention #parents #teach"
4462,107375060494467072,204477698,n,,,,,,"Bullying does n't make you ' hard ' , it shows you are a coward ."
4463,109001835221753856,54078409,n,,,,,,"Just confirmed that Bully will not be the only LP I will be doing on my main account at that time . And you will never know , hahaha !"
4464,109105044774846464,33673763,n,,,,,,"If you fear your child is being bullied , this book can help make a difference and change everything . HTTPURL"
4470,107092608563691520,136696933,y,accusation,other,n,accuser,none,"@USER wah , so jialat . they bully you uh @USER @USER"
4473,101525461749862400,79444656,y,report,other,n,reporter,none,@USER this sound like @USER is a big bully
4474,103025397037416449,18835228,y,accusation,other,n,accuser,none,"Hey , you big bully . why do n't you pick on someone your own size ."
4478,107511562176172032,230929177,n,,,,,,Magical Dog Helps Transcend Today 's Tough Problems HTTPURL #kindle #Lookbooks #operationsmile #BULLY #smiles
4481,103071697120403456,174508485,n,,,,,,"Few things I enjoy more than reading about a bully or thug getting what they deserve . "" Armed Robber Picks On Wrong 63 Year Old "" ~ ..."
4483,106790869776072704,320768701,y,self-disclosure,other,n,victim,none,"@USER They knew about me being bullied at school , but they do n't know about the panic attack or these days ( cont ) HTTPURL"
4485,107950051099291648,157134826,y,report,other,n,reporter,anger,« @USER this freshman class is an asshole lol in here bullying the hell out of ammar » #smh
4486,101862624551112704,342323611,n,,,,,,and both of them boys are my age so its not bullying .
4487,103172935585505281,177406943,n,,,,,,Watching Bully Beat Down and this is the 1st time ive seen a girl bully ° _ °
4488,107078912080756736,30929389,y,self-disclosure,other,n,defender,none,i did n't like the way the boys bullied that LGBT girl on #JerseyShore last night .
4489,107237267554316288,343444603,y,report,other,n,reporter,none,"@USER hey , u should unfollow @USER she 's a hater and a bully and u prob dont wana see that on your timeline :)"
4490,101400141096955904,332475437,n,,,,,,In the locker room chillin ... waiting fa practice ta start #bulldogbaby
4494,103269294967767041,238409045,y,report,other,n,reporter,none,Lol you 're like 35 calling someone a bully ?
4497,109019950781431808,353030687,n,,,,,,Bully Stick Knotted Pizzel Bone Dog Treat . This is an exciting combination of Bully Stick and Bone . It 's tied at both ... HTTPURL
4502,107708193026752512,166472478,n,,,,,,@USER @USER @USER Ate Liz bully ? ?
4505,102458995624779777,52481416,y,report,other,n,reporter,none,@USER he was just unfairly antagonized by that bully Barton that I wanted on our team ! Bastad that one ! Lol
4507,108352725300940801,130306283,y,report,other,n,reporter,none,Well @USER and @USER fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying
4509,108953800353652737,38430635,n,,,,,,""" @USER : Too many children are dying from #bullying ! I hope this new law in New Jersey helps : HTTPURL """
4510,102169858040537089,51365716,y,report,other,n,reporter,none,@USER @USER Wow ! ! ! Bully ! !
4511,105388541890150401,124601652,n,,,,,,i would never want to get bullied .
4516,103504882052505602,296674343,n,,,,,,@USER Hey Alex should Ben Bernanke feel threatened ? Is #rickperry a schoolyard bully ? Even Wall St is trippin on this clown . Thoughts ?
4519,104650412459692032,240108500,n,,,,,,Best of luck to all of those fighting tonight in Western Kentucky ! Do n't let Todd Neal bully you around ! HTTPURL
4525,105776707184762881,49698134,n,,,,,,"Hastings : "" we 're not gonna cut our way to prosperity , "" says pres needs to use bully pulpit to push for revenue in supercomte . #CBCtownhall"
4526,107638387401424897,244075498,y,self-disclosure,other,n,bully,none,#Wheniwaslittle I was the bully that every little girl complains about . Hahaa :)
4530,106579761110847488,330311515,n,,,,,,"Straight Arrows are doing a free instore at Wooly Bully this Saturday @USER , come on down ! HTTPURL"
4531,106814800763432960,361736006,n,,,,,,Q : why do u bully other kids ? A : uwapenga .. Next HTTPURL
4534,108231769081384960,271986397,y,report,other,n,reporter,none,@USER ... loved Chris till Rihanna got bullied .. so Trey is my guy
4536,100974600669761537,232905591,n,,,,,,@USER Jedward 's New Anti-Bullying Campaign : Does this shock you ? Jedward posed for the ... HTTPURL #lukewilliamss
4541,108011466015256576,233438288,n,,,,,,“ @USER : Hue No Action Jackson needs to keep his mouth shut about building a bully ! Cause we is getting bullied by tha aint 's ! ” Preseason
4543,100127151566749696,87553670,n,,,,,,Prosecutors from seven counties to address cyber bullying at school safety ... HTTPURL
4548,101890121133064192,317532547,n,,,,,,My daddy was a bedroom bully .. & had a bully baby
4549,103648986359017472,123245984,y,accusation,other,y,accuser,none,@USER damn babes ain't talk to you in a min ? You still a bully ? Lol
4550,105080703510781952,22438319,n,,,,,,Cyber-Bullying ( Online Bullying ) - Free Games at ROBLOX.com : Free Games and Building Games ! A virtual world for k ... HTTPURL
4554,106534955286413312,100078157,n,,,,,,@USER @USER ; OOOOO BULLYING
4561,105627851142864897,203422947,y,self-disclosure,other,n,victim,sadness,@USER Got people bully me . :(
4562,106732022231347200,60304853,n,,,,,,feels so wrong okay to be ... crying over jongwoon 's ugly hair :( did jongwoon bullied the stylist noona ...
4563,106925681753079809,28709497,n,,,,,,"Join us this Sunday , August 28th , to discuss behavior , bullying , & sibling relationships for children with hearing loss HTTPURL"
4566,103548487131602944,188912149,n,,,,,,@USER @USER nice idea Bully . Sadly I 'm abstaining from all alcohol this week . JJ led me astray at the weekend .
4568,104080484530798592,25143186,n,,,,,,@USER ... Bully
4575,106063260628951041,9517322,n,,,,,,We 're a finalist for the Bully Awards 2011 : HTTPURL
4579,100350106745843712,93447873,y,accusation,other,n,accuser,none,@USER whatever your just a bully .. Bye !
4581,101693657895272448,23380299,n,,,,,,WORKPLACE BULLYING : Would A Law Protect Me ? HTTPURL
4582,103269340517892096,355432060,n,,,,,,New blog post : One in three teachers have been bullied online by parents and pupils HTTPURL
4583,103839943855583234,126962182,y,accusation,other,n,accuser,none,@USER @USER you bully him make it worst ! He 's my bao bei you go bully him ! Hahaha
4584,106708159502094336,21975320,n,,,,,,Walking in the bike lane . #bully HTTPURL
4592,108685039612608513,76119566,y,accusation,other,y,accuser,none,"@USER u would think that , bully lol :D x"
4594,103141895798145024,56473226,n,,,,,,Watching bully beat down this shit funny af !
4600,101735654811107328,320895637,n,,,,,,"@USER STARVE A BULLY , FEED YOUR SOUL , STAND GRAND ! ! ! <3"
4601,102403309364719616,134307552,n,,,,,,"TEAMSTRIZZ.COM "" Check this video out - - @USER Bully Streetz "" Gon Do Ya Hustle "" HTTPURL via @USER "" "" """
4606,101755112963325954,16632964,y,report,other,n,reporter,none,Rebecca Black removed from school after being bullied by classmates HTTPURL ( via @USER ) #isitFridayyet
4607,103548841441239040,298347696,y,self-disclosure,other,y,victim,none,@USER I thought we had a truce ? Why are you still bullying me ? Do n't make me open my trunk lol
4608,103625330899697665,75411588,y,self-disclosure,other,y,bully,none,Is it weird I bullied my niece into putting #neversaynever on so I had an excuse as to why I 'm watching it : S #secretbelieber
4611,106225156455792640,273559738,n,,,,,,"@USER I 'm reading it right now , different YA authors share about bullying . It 's an interesting read ."
4612,106878899992014848,92660484,n,,,,,,Bullying = frescura
4614,100327382401036288,67737405,n,,,,,,"@USER Trust me , if your PC could even attempt Mafia 2 , Bully is no problem . It 's a 4 year old PC game , lol ."
